Bin ID,Representative,Completeness,Contamination,Genome Size,Quality,Nr contigs,Classification,GTDBtk fastani Ref,16S rRNA,23S rRNA,5S rRNA,16S partial,23S partial,5S partial,Unique tRNAs,Total tRNAs,MIMAG,Sample,Original ID
SHD1_0936.fna.gz,No,98.36,0.45,2865562,high-quality,5,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum,GCF_900167005.1,6.0,6.0,6.0,0.0,0.0,0.0,22,78,Yes,D038,ALL_multi_SemiBin_61_D038
SHD1_1815.fna.gz,No,89.73,1.28,3000463,medium-quality,15,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B,GCF_009494135.1,5.0,5.0,5.0,0.0,0.0,0.0,23,69,No,D038,ALL_multi_SemiBin_70_D038
SHD1_1824.fna.gz,No,88.2,0.99,2799375,medium-quality,28,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fimimorpha;s__,,6.0,6.0,6.0,0.0,0.0,0.0,21,57,No,D038,ALL_multi_SemiBin_82_D038
SHD1_1758.fna.gz,No,92.42,1.5,3269605,high-quality,15,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae,GCF_014467075.1,4.0,4.0,0.0,0.0,0.0,0.0,23,58,Yes,D038,ALL_multi_SemiBin_83_D038
SHD1_2595.fna.gz,No,84.97,8.0,2737225,medium-quality,26,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__,,4.0,4.0,0.0,0.0,0.0,0.0,19,46,No,D039,10G_20G_SemiBin_53_D039
SHD1_1865.fna.gz,No,84.56,0.46,2200528,medium-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900555845,GCA_905200055.1,4.0,4.0,4.0,0.0,0.0,1.0,21,40,No,D039,10G_20G_SemiBin_58_D039
SHD1_2464.fna.gz,No,84.22,5.4,2296092,medium-quality,15,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900543175,GCA_900543175.1,4.0,4.0,4.0,0.0,0.0,1.0,22,51,No,D039,10G_20G_SemiBin_59_D039
SHD1_2561.fna.gz,No,52.44,0.79,1321151,medium-quality,38,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus sp018383195,GCA_018383195.1,3.0,4.0,3.0,1.0,0.0,0.0,21,47,No,D039,10G_20G_SemiBin_61_D039
SHD1_0664.fna.gz,Yes,97.52,0.0,2222610,high-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis,GCF_000296445.1,5.0,5.0,0.0,0.0,0.0,2.0,22,56,Yes,D039,ALL_LR_SemiBin_0_D039
SHD1_0894.fna.gz,No,98.74,0.47,2644479,high-quality,4,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis_A,GCA_018369555.1,6.0,6.0,0.0,0.0,0.0,6.0,22,58,Yes,D039,ALL_LR_SemiBin_1_D039
SHD1_0069.fna.gz,Yes,99.96,0.03,2146569,high-quality,2,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465,GCA_900541465.1,6.0,6.0,7.0,0.0,0.0,0.0,24,57,Yes,D039,ALL_LR_SemiBin_10_D039
SHD1_0872.fna.gz,No,97.15,0.13,2214622,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,,4.0,4.0,5.0,0.0,0.0,0.0,23,68,Yes,D039,ALL_LR_SemiBin_11_D039
SHD1_1014.fna.gz,No,99.62,0.81,2352187,high-quality,2,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Beduini;s__Beduini sp018365815,GCA_018365815.1,8.0,8.0,0.0,0.0,0.0,0.0,22,64,Yes,D039,ALL_LR_SemiBin_12_D039
SHD1_1340.fna.gz,No,99.96,1.53,2404690,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900552795,GCA_900552795.1,5.0,5.0,5.0,0.0,0.0,0.0,22,50,Yes,D039,ALL_LR_SemiBin_13_D039
SHD1_0136.fna.gz,No,99.93,0.07,2492558,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455,GCA_900540455.1,6.0,6.0,6.0,0.0,0.0,0.0,22,66,Yes,D039,ALL_LR_SemiBin_14_D039
SHD1_0656.fna.gz,No,98.25,0.14,2571611,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__,,5.0,5.0,7.0,0.0,0.0,0.0,23,80,Yes,D039,ALL_LR_SemiBin_15_D039
SHD1_0274.fna.gz,Yes,99.98,0.16,2579702,high-quality,1,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella wadsworthensis_A,GCF_000297775.1,9.0,9.0,1.0,0.0,0.0,0.0,23,69,Yes,D039,ALL_LR_SemiBin_16_D039
SHD1_1145.fna.gz,Yes,100.0,1.12,2690599,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis,GCF_003024685.1,9.0,9.0,0.0,0.0,0.0,9.0,23,67,Yes,D039,ALL_LR_SemiBin_17_D039
SHD1_1256.fna.gz,No,93.52,0.05,2787460,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__,,5.0,5.0,5.0,0.0,0.0,0.0,23,63,Yes,D039,ALL_LR_SemiBin_18_D039
SHD1_1286.fna.gz,No,93.41,0.08,2791493,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAJMNU01;s__CAJMNU01 sp905214855,GCA_905214855.1,5.0,5.0,0.0,0.0,0.0,0.0,22,65,Yes,D039,ALL_LR_SemiBin_19_D039
SHD1_1308.fna.gz,No,98.72,1.21,2648214,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum,GCF_900167005.1,6.0,6.0,6.0,0.0,0.0,0.0,22,78,Yes,D039,ALL_LR_SemiBin_2_D039
SHD1_0411.fna.gz,Yes,99.5,0.16,2993668,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,6.0,6.0,6.0,0.0,0.0,0.0,23,56,Yes,D039,ALL_LR_SemiBin_20_D039
SHD1_0834.fna.gz,No,97.09,0.08,3006890,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655,GCA_018223375.1,5.0,5.0,0.0,0.0,0.0,0.0,23,69,Yes,D039,ALL_LR_SemiBin_21_D039
SHD1_0821.fna.gz,No,99.59,0.57,3096059,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715,GCA_900539715.1,4.0,4.0,0.0,0.0,0.0,0.0,23,69,Yes,D039,ALL_LR_SemiBin_22_D039
SHD1_0194.fna.gz,Yes,99.82,0.08,3968423,high-quality,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,GCA_025147325.1,5.0,5.0,5.0,0.0,0.0,0.0,23,67,Yes,D039,ALL_LR_SemiBin_23_D039
SHD1_0453.fna.gz,No,99.86,0.27,2520520,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900765975,GCA_900765975.1,5.0,5.0,5.0,0.0,0.0,0.0,23,55,Yes,D039,ALL_LR_SemiBin_24_D039
SHD1_0414.fna.gz,No,99.98,0.26,3091784,high-quality,6,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335,GCA_000432335.1,5.0,5.0,3.0,0.0,0.0,2.0,24,75,Yes,D039,ALL_LR_SemiBin_26_D039
SHD1_2005.fna.gz,No,79.23,0.1,1693248,medium-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp019416865,GCA_019416865.1,6.0,6.0,0.0,0.0,0.0,1.0,22,53,No,D039,ALL_LR_SemiBin_27_D039
SHD1_0135.fna.gz,Yes,99.84,0.05,1842861,high-quality,1,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__,,2.0,2.0,2.0,0.0,0.0,0.0,22,39,Yes,D039,ALL_LR_SemiBin_28_D039
SHD1_1399.fna.gz,No,99.92,1.7,2095823,high-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885,GCF_021531475.1,7.0,7.0,1.0,0.0,0.0,0.0,24,55,Yes,D039,ALL_LR_SemiBin_29_D039
SHD1_0838.fna.gz,No,98.67,0.4,2189530,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira sp900543365,GCA_900543365.1,4.0,4.0,0.0,0.0,0.0,0.0,22,53,Yes,D039,ALL_LR_SemiBin_30_D039
SHD1_0093.fna.gz,No,99.98,0.05,2564474,high-quality,4,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__UBA9414 sp018365895,GCA_018365895.1,6.0,6.0,0.0,0.0,0.0,0.0,23,58,Yes,D039,ALL_LR_SemiBin_31_D039
SHD1_1662.fna.gz,No,99.84,2.55,1746409,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985,GCA_900553985.1,2.0,2.0,2.0,0.0,0.0,0.0,22,35,Yes,D039,ALL_LR_SemiBin_32_D039
SHD1_0334.fna.gz,No,99.04,0.01,1925606,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium sp934845495,GCA_934845495.1,4.0,4.0,5.0,0.0,0.0,0.0,23,68,Yes,D039,ALL_LR_SemiBin_33_D039
SHD1_1966.fna.gz,No,98.32,3.68,2377810,high-quality,7,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,5.0,5.0,0.0,0.0,0.0,0.0,23,60,Yes,D039,ALL_LR_SemiBin_36_sub_D039
SHD1_1288.fna.gz,No,100.0,1.41,3844596,high-quality,5,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195,GCA_902363515.1,5.0,5.0,0.0,0.0,0.0,0.0,23,87,Yes,D039,ALL_LR_SemiBin_38_D039
SHD1_1263.fna.gz,Yes,97.81,0.92,2959088,high-quality,6,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor_A;s__,,3.0,3.0,4.0,0.0,0.0,0.0,24,69,Yes,D039,ALL_LR_SemiBin_4_D039
SHD1_1370.fna.gz,No,99.24,1.46,3106720,high-quality,11,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,6.0,6.0,5.0,0.0,0.0,0.0,23,58,Yes,D039,ALL_LR_SemiBin_40_D039
SHD1_2423.fna.gz,No,95.37,7.15,1816138,medium-quality,16,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis,GCF_000156175.1,2.0,2.0,5.0,0.0,0.0,0.0,22,53,No,D039,ALL_LR_SemiBin_41_D039
SHD1_1731.fna.gz,No,97.56,2.41,3017861,high-quality,13,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625,GCF_001517625.2,4.0,4.0,0.0,0.0,0.0,0.0,20,48,Yes,D039,ALL_LR_SemiBin_42_D039
SHD1_2170.fna.gz,No,99.97,5.31,3034804,medium-quality,12,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900550235,GCA_900550235.1,6.0,6.0,6.0,0.0,0.0,0.0,24,75,No,D039,ALL_LR_SemiBin_43_D039
SHD1_0739.fna.gz,No,97.43,0.06,2717177,high-quality,11,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata,GCF_004346095.1,6.0,6.0,6.0,0.0,0.0,0.0,24,60,Yes,D039,ALL_LR_SemiBin_46_D039
SHD1_2392.fna.gz,No,97.85,7.19,2675112,medium-quality,20,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii,GCF_002222595.2,2.0,3.0,0.0,1.0,0.0,0.0,21,65,No,D039,ALL_LR_SemiBin_49_D039
SHD1_0621.fna.gz,Yes,98.69,0.19,3051342,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis,GCF_004345265.1,5.0,5.0,6.0,0.0,0.0,0.0,23,78,Yes,D039,ALL_LR_SemiBin_5_D039
SHD1_2134.fna.gz,No,86.53,2.41,3029371,medium-quality,27,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,3.0,3.0,3.0,0.0,0.0,0.0,22,50,No,D039,ALL_LR_SemiBin_51_D039
SHD1_1660.fna.gz,No,87.88,0.14,2998417,medium-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris,GCF_024622975.1,6.0,6.0,6.0,0.0,0.0,0.0,20,44,No,D039,ALL_LR_SemiBin_52_D039
SHD1_2330.fna.gz,No,85.93,4.11,2771509,medium-quality,28,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555,GCA_900556555.1,5.0,5.0,0.0,0.0,0.0,0.0,22,55,No,D039,ALL_LR_SemiBin_53_D039
SHD1_2488.fna.gz,No,69.27,2.97,2788315,medium-quality,52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B,GCF_009494135.1,5.0,5.0,5.0,0.0,0.0,0.0,21,48,No,D039,ALL_LR_SemiBin_56_D039
SHD1_2333.fna.gz,No,67.64,0.49,1617225,medium-quality,35,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__,,1.0,1.0,2.0,0.0,0.0,0.0,19,40,No,D039,ALL_LR_SemiBin_57_D039
SHD1_0913.fna.gz,No,100.0,0.75,4059144,high-quality,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645,GCA_900546645.1,6.0,6.0,6.0,0.0,0.0,0.0,23,92,Yes,D039,ALL_LR_SemiBin_6_D039
SHD1_0488.fna.gz,No,99.78,0.28,3651817,high-quality,4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,GCF_000154845.1,6.0,6.0,6.0,0.0,0.0,0.0,22,92,Yes,D039,ALL_LR_SemiBin_7_D039
SHD1_0433.fna.gz,No,98.67,0.01,1975542,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__MGBC140090;s__,,4.0,4.0,0.0,0.0,0.0,4.0,22,39,Yes,D039,ALL_LR_SemiBin_8_D039
SHD1_1614.fna.gz,No,97.43,0.07,2111995,high-quality,3,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis,GCF_000384195.1,7.0,7.0,0.0,0.0,0.0,7.0,23,57,Yes,D039,ALL_LR_SemiBin_9_D039
SHD1_0088.fna.gz,No,100.0,0.05,4845539,high-quality,12,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,GCF_000012825.1,7.0,7.0,7.0,0.0,0.0,0.0,23,83,Yes,D039,ALL_SR_SemiBin_23_D039
SHD1_1979.fna.gz,No,99.99,4.11,2480044,high-quality,11,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,GCF_010669225.1,6.0,6.0,6.0,0.0,0.0,0.0,23,55,Yes,D039,ALL_SR_SemiBin_24_D039
SHD1_1405.fna.gz,No,91.96,0.12,2266765,high-quality,7,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_B;s__Dorea_B phocaeensis,GCF_900240315.1,5.0,5.0,1.0,0.0,0.0,0.0,23,55,Yes,D039,ALL_SR_SemiBin_33_D039
SHD1_0674.fna.gz,No,99.97,0.5,4716495,high-quality,17,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,7.0,7.0,8.0,0.0,0.0,0.0,24,88,Yes,D039,ALL_SR_SemiBin_39_D039
SHD1_2376.fna.gz,No,98.51,7.13,3056097,medium-quality,30,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345,GCA_900541345.1,2.0,2.0,2.0,0.0,0.0,0.0,23,64,No,D039,ALL_SR_SemiBin_46_D039
SHD1_1717.fna.gz,No,97.02,2.26,3150508,high-quality,24,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A,GCF_015560805.1,4.0,4.0,4.0,0.0,0.0,0.0,24,56,Yes,D039,ALL_SR_SemiBin_48_D039
SHD1_2487.fna.gz,No,90.41,7.17,2435242,medium-quality,26,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,GCF_008121495.1,2.0,2.0,0.0,0.0,0.0,0.0,18,38,No,D039,ALL_SR_SemiBin_52_D039
SHD1_2607.fna.gz,No,58.71,3.07,1901227,medium-quality,30,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__Egerieimonas sp900552095,GCA_900552095.1,2.0,2.0,2.0,0.0,0.0,0.0,19,50,No,D039,ALL_SR_SemiBin_58_D039
SHD1_2562.fna.gz,No,51.47,0.63,1411959,medium-quality,27,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum,GCF_000158195.2,4.0,4.0,0.0,0.0,0.0,4.0,20,49,No,D039,ALL_SR_SemiBin_61_D039
SHD1_0925.fna.gz,No,100.0,0.76,3032478,high-quality,5,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae,GCF_000271405.2,6.0,6.0,6.0,0.0,0.0,0.0,23,66,Yes,D039,ALL_multi_SemiBin_1_D039
SHD1_1118.fna.gz,No,99.9,1.04,2274339,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900551895,GCA_900551895.1,5.0,5.0,0.0,0.0,0.0,0.0,23,58,Yes,D039,ALL_multi_SemiBin_25_D039
SHD1_1455.fna.gz,No,94.03,0.66,3039372,high-quality,16,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp900538475,GCA_900538475.1,6.0,6.0,6.0,0.0,0.0,0.0,22,62,Yes,D039,ALL_multi_SemiBin_35_D039
SHD1_1800.fna.gz,No,98.8,3.02,2109743,high-quality,10,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,GCF_000154285.1,4.0,4.0,0.0,0.0,0.0,4.0,22,41,Yes,D039,ALL_multi_SemiBin_4_D039
SHD1_2289.fna.gz,No,94.83,5.44,2523002,medium-quality,16,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium;s__Amedibacterium intestinale,GCF_010537335.1,5.0,5.0,0.0,0.0,0.0,5.0,17,55,No,D039,ALL_multi_SemiBin_41_D039
SHD1_1452.fna.gz,No,98.22,1.49,2459215,high-quality,19,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,5.0,5.0,0.0,0.0,0.0,0.0,24,63,Yes,D039,ALL_multi_SemiBin_47_D039
SHD1_1750.fna.gz,No,94.16,1.82,1464477,high-quality,12,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900762425,GCA_900762425.1,2.0,2.0,2.0,0.0,0.0,0.0,22,34,Yes,D039,ALL_multi_SemiBin_55_D039
SHD1_2568.fna.gz,No,56.18,1.64,1809973,medium-quality,36,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola;s__,,2.0,2.0,2.0,0.0,0.0,0.0,17,26,No,D039,ALL_multi_SemiBin_64_D039
SHD1_2626.fna.gz,No,54.94,2.98,582373,medium-quality,14,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola;s__Merdicola sp900754085,GCA_900754085.1,1.0,1.0,0.0,0.0,0.0,0.0,10,11,No,D039,ALL_multi_SemiBin_67_D039
SHD1_0856.fna.gz,Yes,96.57,0.0,2800284,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAJMNU01;s__CAJMNU01 sp905214855,GCA_905214855.1,5.0,5.0,0.0,0.0,0.0,0.0,22,65,Yes,D040,10G_20G_SemiBin_11_D040
SHD1_1544.fna.gz,No,99.95,2.15,3119896,high-quality,16,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,GCF_008121495.1,6.0,6.0,0.0,0.0,0.0,0.0,22,54,Yes,D040,10G_20G_SemiBin_25_D040
SHD1_1148.fna.gz,No,99.98,1.12,2267325,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900551895,GCA_900551895.1,5.0,5.0,0.0,0.0,0.0,0.0,23,58,Yes,D040,10G_20G_SemiBin_28_D040
SHD1_0555.fna.gz,Yes,99.23,0.23,1885494,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900548305,GCA_900548305.1,3.0,3.0,4.0,0.0,0.0,0.0,22,54,Yes,D040,ALL_LR_SemiBin_0_D040
SHD1_1738.fna.gz,Yes,100.0,2.93,3386509,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa,GCF_014131695.1,4.0,4.0,0.0,0.0,0.0,4.0,22,62,Yes,D040,ALL_LR_SemiBin_1_D040
SHD1_0556.fna.gz,Yes,99.38,0.26,2805546,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__,,5.0,5.0,5.0,0.0,0.0,0.0,23,63,Yes,D040,ALL_LR_SemiBin_10_D040
SHD1_1274.fna.gz,No,99.98,1.37,2844818,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__Egerieimonas sp900552095,GCA_900552095.1,4.0,4.0,4.0,0.0,0.0,0.0,22,65,Yes,D040,ALL_LR_SemiBin_11_D040
SHD1_0288.fna.gz,No,99.74,0.12,2866948,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGZHZ01;s__,,5.0,5.0,4.0,0.0,0.0,0.0,22,61,Yes,D040,ALL_LR_SemiBin_12_D040
SHD1_0714.fna.gz,Yes,98.07,0.16,3032945,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp000435795,GCA_014385265.1,5.0,5.0,5.0,0.0,0.0,0.0,24,66,Yes,D040,ALL_LR_SemiBin_13_D040
SHD1_0023.fna.gz,No,99.94,0.0,3073464,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335,GCA_000432335.1,5.0,5.0,3.0,0.0,0.0,2.0,22,60,Yes,D040,ALL_LR_SemiBin_14_D040
SHD1_0116.fna.gz,No,100.0,0.07,3098575,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis,GCF_900104635.1,5.0,5.0,0.0,0.0,0.0,0.0,24,63,Yes,D040,ALL_LR_SemiBin_15_D040
SHD1_0597.fna.gz,No,98.04,0.04,3151836,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655,GCA_018223375.1,5.0,5.0,0.0,0.0,0.0,0.0,23,69,Yes,D040,ALL_LR_SemiBin_16_D040
